date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-05-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,48.93,0.88
2025-05-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,57.17,1.02
2025-06-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,57.14,1.01
2025-06-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,40.94,0.73
2025-06-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,48.65,0.86
2025-07-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,40.37,0.71
2025-07-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,56.82,1.0
2025-07-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,48.02,0.85
2025-08-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,39.77,0.7
2025-08-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,56.5,0.99
2025-08-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,47.35,0.83
2025-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,39.63,0.69
2025-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,56.33,0.99
2025-09-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,46.84,0.82
2025-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,46.48,0.8
2025-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,39.37,0.68
2025-10-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,55.98,0.96
2025-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,46.99,0.8
2025-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,56.41,0.96
2025-11-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,39.7,0.67
2025-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,48.08,0.82
2025-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,57.69,0.98
2025-12-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,40.38,0.69
2026-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,49.58,0.83
2026-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,58.76,0.99
2026-01-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,41.84,0.7
2026-02-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,59.89,1.03
2026-02-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,43.71,0.75
2026-02-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,51.26,0.88
2026-03-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,61.24,1.02
2026-03-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,53.99,0.9
2026-03-15,National Capital region,Metropolitan Manila,Metro Manila,167,14.6,120.98,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,46.35,0.78
